timestamp,action,system_id,old_project_id,new_project_id,old_name,new_name,old_description,new_description,old_building_id,new_building_id,old_building,new_building,old_discipline_id,new_discipline_id,old_discipline,new_discipline,old_timeUpdated,new_timeUpdated,old_checklist_id,new_checklist_id,old_checklist_name,new_checklist_name,old_handover_date,new_handover_date
2025-03-17T12:10:19.513547,update,304317,27656,27656,600 DISTRIBUTION PANELS - PENDING SYSTEMISATION,600 DISTRIBUTION PANELS - PENDING SYSTEMISATION,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634107,13634107,600 DISTRIBUTION PANELS - PENDING SYSTEMISATION - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600 DISTRIBUTION PANELS - PENDING SYSTEMISATION - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:20.581079,update,304319,27656,27656,600 IDF Cabinets - PENDING SYSTEMIZATION,600 IDF Cabinets - PENDING SYSTEMIZATION,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634115,13634115,600 IDF Cabinets - PENDING SYSTEMIZATION - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600 IDF Cabinets - PENDING SYSTEMIZATION - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:21.662685,update,304320,27656,27656,600 POWER SUPPLY PANELS - PENDING DRAWINGS,600 POWER SUPPLY PANELS - PENDING DRAWINGS,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634117,13634118,600 POWER SUPPLY PANELS - PENDING DRAWINGS - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600 POWER SUPPLY PANELS - PENDING DRAWINGS - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:22.712774,update,302353,27656,27656,600-01 / BB01 / 2CP3F7K Substation Room,600-01 / BB01 / 2CP3F7K Substation Room,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634122,13634122,600-01 / BB01 / 2CP3F7K Substation Room - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-01 / BB01 / 2CP3F7K Substation Room - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:23.774888,update,302352,27656,27656,600-01 / BB01 / 2CP3F9H Substation Room,600-01 / BB01 / 2CP3F9H Substation Room,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634127,13634127,600-01 / BB01 / 2CP3F9H Substation Room - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-01 / BB01 / 2CP3F9H Substation Room - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:24.825455,update,302389,27656,27656,600-01 / BB01 / GIS Scope,600-01 / BB01 / GIS Scope,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13581357,13581357,600-01 / BB01 / GIS Scope - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-01 / BB01 / GIS Scope - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:25.874337,update,302354,27656,27656,600-01 / BB02 / 2CP1F19H Substation Room,600-01 / BB02 / 2CP1F19H Substation Room,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634129,13634129,600-01 / BB02 / 2CP1F19H Substation Room - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-01 / BB02 / 2CP1F19H Substation Room - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:26.926538,update,326793,27656,27656,600-6E02-C2 / BB01 / Panels from B1GE4E02C01 & B1GE4E02C03,600-6E02-C2 / BB01 / Panels from B1GE4E02C01 & B1GE4E02C03,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634134,13634134,600-6E02-C2 / BB01 / Panels from B1GE4E02C01 & B1GE4E02C03 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-6E02-C2 / BB01 / Panels from B1GE4E02C01 & B1GE4E02C03 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:28.072272,update,340272,27656,27656,600-6E11-C1 / BB01 / Panel Relocation CP1 Electrical Room,600-6E11-C1 / BB01 / Panel Relocation CP1 Electrical Room,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634138,13634138,600-6E11-C1 / BB01 / Panel Relocation CP1 Electrical Room - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-6E11-C1 / BB01 / Panel Relocation CP1 Electrical Room - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:29.127724,update,340273,27656,27656,600-7D06-X1 / BB01 / Panel Relocation CP1 Electrical Room,600-7D06-X1 / BB01 / Panel Relocation CP1 Electrical Room,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634136,13634136,600-7D06-X1 / BB01 / Panel Relocation CP1 Electrical Room - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7D06-X1 / BB01 / Panel Relocation CP1 Electrical Room - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:30.202911,update,326784,27656,27656,600-7G01-U1 / BB01 / Panels from B1SN4G01U01,600-7G01-U1 / BB01 / Panels from B1SN4G01U01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634221,13634221,600-7G01-U1 / BB01 / Panels from B1SN4G01U01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G01-U1 / BB01 / Panels from B1SN4G01U01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:31.249451,update,326794,27656,27656,600-7G01-W1 / BB01 / Panels from B1FN4G01W01,600-7G01-W1 / BB01 / Panels from B1FN4G01W01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634223,13634223,600-7G01-W1 / BB01 / Panels from B1FN4G01W01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G01-W1 / BB01 / Panels from B1FN4G01W01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:32.316816,update,326795,27656,27656,600-7G02-W1 / BB01 / Panels from B1FN4G02W01,600-7G02-W1 / BB01 / Panels from B1FN4G02W01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634229,13634229,600-7G02-W1 / BB01 / Panels from B1FN4G02W01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G02-W1 / BB01 / Panels from B1FN4G02W01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:33.362788,update,326796,27656,27656,600-7G02-X1 / BB01 / Panels from B1FN4G02X01,600-7G02-X1 / BB01 / Panels from B1FN4G02X01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634231,13634231,600-7G02-X1 / BB01 / Panels from B1FN4G02X01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G02-X1 / BB01 / Panels from B1FN4G02X01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:34.443479,update,326797,27656,27656,600-7G03-B1 / BB01 / Panels from B1FN4G03B01,600-7G03-B1 / BB01 / Panels from B1FN4G03B01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634246,13634246,600-7G03-B1 / BB01 / Panels from B1FN4G03B01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G03-B1 / BB01 / Panels from B1FN4G03B01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:35.494766,update,326798,27656,27656,600-7G03-C1 / BB01 / Panels from B1FN4G03C01,600-7G03-C1 / BB01 / Panels from B1FN4G03C01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634248,13634248,600-7G03-C1 / BB01 / Panels from B1FN4G03C01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G03-C1 / BB01 / Panels from B1FN4G03C01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:36.536891,update,326799,27656,27656,600-7G03-X1 / BB01 / Panels from B1FN4G03X01,600-7G03-X1 / BB01 / Panels from B1FN4G03X01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634250,13634250,600-7G03-X1 / BB01 / Panels from B1FN4G03X01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G03-X1 / BB01 / Panels from B1FN4G03X01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:37.599035,update,326800,27656,27656,600-7G04-B1 / BB01 / Panels from B1FN4G04B01,600-7G04-B1 / BB01 / Panels from B1FN4G04B01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634256,13634256,600-7G04-B1 / BB01 / Panels from B1FN4G04B01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G04-B1 / BB01 / Panels from B1FN4G04B01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:38.639168,update,326801,27656,27656,600-7G04-C1 / BB01 / Panels from B1FN4G04C01,600-7G04-C1 / BB01 / Panels from B1FN4G04C01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634258,13634258,600-7G04-C1 / BB01 / Panels from B1FN4G04C01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G04-C1 / BB01 / Panels from B1FN4G04C01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:39.684922,update,326802,27656,27656,600-7G05-B1 / BB01 / Panels from B1FN4G05B01,600-7G05-B1 / BB01 / Panels from B1FN4G05B01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634285,13634285,600-7G05-B1 / BB01 / Panels from B1FN4G05B01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G05-B1 / BB01 / Panels from B1FN4G05B01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:40.732123,update,326803,27656,27656,600-7G05-C1 / BB01 / Panels from B1FN4G05C01,600-7G05-C1 / BB01 / Panels from B1FN4G05C01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634287,13634287,600-7G05-C1 / BB01 / Panels from B1FN4G05C01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G05-C1 / BB01 / Panels from B1FN4G05C01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:41.821210,update,326804,27656,27656,600-7G06-B1 / BB01 / Panels from B1FN4G06B01,600-7G06-B1 / BB01 / Panels from B1FN4G06B01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634289,13634289,600-7G06-B1 / BB01 / Panels from B1FN4G06B01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G06-B1 / BB01 / Panels from B1FN4G06B01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:42.873288,update,326792,27656,27656,600-7G06-C1 / BB01 / Panels from B1FN4G06C01,600-7G06-C1 / BB01 / Panels from B1FN4G06C01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634291,13634291,600-7G06-C1 / BB01 / Panels from B1FN4G06C01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G06-C1 / BB01 / Panels from B1FN4G06C01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:43.980521,update,330868,27656,27656,600-7G08-H1 / BB01 / Panels from B1TN4G08H01,600-7G08-H1 / BB01 / Panels from B1TN4G08H01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634295,13634295,600-7G08-H1 / BB01 / Panels from B1TN4G08H01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G08-H1 / BB01 / Panels from B1TN4G08H01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:45.038365,update,326807,27656,27656,600-7G08-W1 / BB01 / Panels from B1FN4G08W01,600-7G08-W1 / BB01 / Panels from B1FN4G08W01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634297,13634297,600-7G08-W1 / BB01 / Panels from B1FN4G08W01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G08-W1 / BB01 / Panels from B1FN4G08W01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:46.111392,update,330869,27656,27656,600-7G09-H1 / BB03 / Panels from B1TN4G09H01,600-7G09-H1 / BB03 / Panels from B1TN4G09H01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634299,13634299,600-7G09-H1 / BB03 / Panels from B1TN4G09H01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G09-H1 / BB03 / Panels from B1TN4G09H01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:47.191477,update,330870,27656,27656,600-7G09-S1 / BB03 / Panels from B1TN4G09S01,600-7G09-S1 / BB03 / Panels from B1TN4G09S01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634301,13634301,600-7G09-S1 / BB03 / Panels from B1TN4G09S01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G09-S1 / BB03 / Panels from B1TN4G09S01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:48.259731,update,330871,27656,27656,600-7G09-U1 / BB03 / Panels from B1TN4G09U01,600-7G09-U1 / BB03 / Panels from B1TN4G09U01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634303,13634303,600-7G09-U1 / BB03 / Panels from B1TN4G09U01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G09-U1 / BB03 / Panels from B1TN4G09U01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:49.364991,update,330872,27656,27656,600-7G09-V1 / BB02 / Panels from B1TN4G09V01,600-7G09-V1 / BB02 / Panels from B1TN4G09V01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634305,13634305,600-7G09-V1 / BB02 / Panels from B1TN4G09V01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G09-V1 / BB02 / Panels from B1TN4G09V01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:50.424006,update,326808,27656,27656,600-7G09-W1 / BB03 / Panels from B1FN4G09W01,600-7G09-W1 / BB03 / Panels from B1FN4G09W01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634307,13634307,600-7G09-W1 / BB03 / Panels from B1FN4G09W01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G09-W1 / BB03 / Panels from B1FN4G09W01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:51.457560,update,326805,27656,27656,600-7G09-X1 / BB01 / Panels from B1FN4G09X01,600-7G09-X1 / BB01 / Panels from B1FN4G09X01,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13634309,13634309,600-7G09-X1 / BB01 / Panels from B1FN4G09X01 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,600-7G09-X1 / BB01 / Panels from B1FN4G09X01 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:52.535403,update,304318,27656,27656,630-01 / BB01 / Fire Alarm System,630-01 / BB01 / Fire Alarm System,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13639435,13639435,630-01 / BB01 / Fire Alarm System - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,630-01 / BB01 / Fire Alarm System - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:53.624834,update,266621,27656,27656,645-01 / BB01 / Life Safety DHU Nat Gas,645-01 / BB01 / Life Safety DHU Nat Gas,CP2-LSP-3F-G3,CP2-LSP-3F-G3,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,10773161,10773161,645-01 / BB01 / Life Safety DHU Nat Gas - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,645-01 / BB01 / Life Safety DHU Nat Gas - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:54.654585,update,330790,27656,27656,645-01 / BB01 / Life Safety for DEHU NG PRV Station,645-01 / BB01 / Life Safety for DEHU NG PRV Station,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13581354,13581355,645-01 / BB01 / Life Safety for DEHU NG PRV Station - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,645-01 / BB01 / Life Safety for DEHU NG PRV Station - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:10:55.785588,update,330792,27656,27656,645-01 / BB01 / Life Safety for Substations,645-01 / BB01 / Life Safety for Substations,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13639438,13639438,645-01 / BB01 / Life Safety for Substations - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,645-01 / BB01 / Life Safety for Substations - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,
2025-03-17T12:10:56.852261,update,320291,27656,27656,645-20 / BB01 / Life Safety for Cathode Gowning 1F,645-20 / BB01 / Life Safety for Cathode Gowning 1F,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13639440,13639440,645-20 / BB01 / Life Safety for Cathode Gowning 1F - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,645-20 / BB01 / Life Safety for Cathode Gowning 1F - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,
2025-03-17T12:10:57.898120,update,320523,27656,27656,645-20 / BB01 / Life Safety for Cathode Mixing 1F,645-20 / BB01 / Life Safety for Cathode Mixing 1F,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13639442,13639442,645-20 / BB01 / Life Safety for Cathode Mixing 1F - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,645-20 / BB01 / Life Safety for Cathode Mixing 1F - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,
2025-03-17T12:10:58.964213,update,320520,27656,27656,645-20 / BB01 / Life Safety for Cathode Mixing 1M,645-20 / BB01 / Life Safety for Cathode Mixing 1M,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13639444,13639444,645-20 / BB01 / Life Safety for Cathode Mixing 1M - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,645-20 / BB01 / Life Safety for Cathode Mixing 1M - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,
2025-03-17T12:11:00.018123,update,320521,27656,27656,645-20 / BB01 / Life Safety for Cathode Mixing 2F,645-20 / BB01 / Life Safety for Cathode Mixing 2F,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13639446,13639447,645-20 / BB01 / Life Safety for Cathode Mixing 2F - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,645-20 / BB01 / Life Safety for Cathode Mixing 2F - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:11:01.082435,update,320522,27656,27656,645-20 / BB01 / Life Safety for Electrode Docks 1F,645-20 / BB01 / Life Safety for Electrode Docks 1F,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13639449,13639450,645-20 / BB01 / Life Safety for Electrode Docks 1F - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,645-20 / BB01 / Life Safety for Electrode Docks 1F - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:11:02.130048,update,320301,27656,27656,645-25 / BB1.5 / Life Safety for Cathode CalLam 1F,645-25 / BB1.5 / Life Safety for Cathode CalLam 1F,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13639452,13639453,645-25 / BB1.5 / Life Safety for Cathode CalLam 1F - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,645-25 / BB1.5 / Life Safety for Cathode CalLam 1F - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:11:03.210823,update,320302,27656,27656,645-40 / BB03 / Life Safety for Assembly 3F,645-40 / BB03 / Life Safety for Assembly 3F,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13639460,13639460,645-40 / BB03 / Life Safety for Assembly 3F - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,645-40 / BB03 / Life Safety for Assembly 3F - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,
2025-03-17T12:11:04.276532,update,320304,27656,27656,645-80 / BB02 / Life Safety for Foil Coating,645-80 / BB02 / Life Safety for Foil Coating,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13639464,13639464,645-80 / BB02 / Life Safety for Foil Coating - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,645-80 / BB02 / Life Safety for Foil Coating - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,
2025-03-17T12:11:05.350021,update,320305,27656,27656,645-90 / BB03 / Life Safety for Can Stamping,645-90 / BB03 / Life Safety for Can Stamping,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13639466,13639466,645-90 / BB03 / Life Safety for Can Stamping - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,645-90 / BB03 / Life Safety for Can Stamping - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,
2025-03-17T12:11:06.391591,update,320303,27656,27656,645-500 / BB02 / Life Safety for Formation,645-500 / BB02 / Life Safety for Formation,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13639462,13639462,645-500 / BB02 / Life Safety for Formation - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,645-500 / BB02 / Life Safety for Formation - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,
2025-03-17T12:11:07.442232,update,330789,27656,27656,645-Pending  - No P&ID Available in R1,645-Pending  - No P&ID Available in R1,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13639492,13639493,645-Pending  - No P&ID Available in R1 - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,645-Pending  - No P&ID Available in R1 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:11:08.504173,update,327073,27656,27656,803-01 / BB01 / Architectural Doors System,803-01 / BB01 / Architectural Doors System,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13639495,13639495,803-01 / BB01 / Architectural Doors System - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,803-01 / BB01 / Architectural Doors System - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:11:09.560552,update,330816,27656,27656,GENERAL AIR HANDLING,GENERAL AIR HANDLING,,,,,,,,,,,2025-03-17T11:00:13.020000,2025-03-17T17:00:13.498500+00:00,13639497,13639497,GENERAL AIR HANDLING - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,GENERAL AIR HANDLING - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,
2025-03-17T12:11:10.717434,update,265486,27491,27491,001-002 / CY1 / Temporary Air Handling Units,001-002 / CY1 / Temporary Air Handling Units,,,,,,,,,,,2025-03-17T11:00:16.690000,2025-03-17T17:00:17.137307+00:00,10586176,10740461,001-002 / CY1 / Temporary Air Handling Units - GFTX_CC_MECHANICAL_PIPING_TP001_TAHU_001_THRU_006,001-002 / CY1 / Temporary Air Handling Units - GFTX_CX_MECHANICAL_PIPING_TP0018_TAHU_004_THRU_007,,
2025-03-17T12:11:11.773199,update,299784,27491,27491,001-004 / CY1 / DU MFG Test Packs,001-004 / CY1 / DU MFG Test Packs,,,,,,,,,,,2025-03-17T11:00:16.690000,2025-03-17T17:00:17.137307+00:00,11077178,11940293,001-004 / CY1 / DU MFG Test Packs,001-004 / CY1 / DU MFG Test Packs - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_MECH,,
2025-03-17T12:11:12.878892,update,354827,27491,27491,001-005 / CY1 / CY-2102 DU MGF Test Packages,001-005 / CY1 / CY-2102 DU MGF Test Packages,,,,,,,,,,,2025-03-17T11:00:16.690000,2025-03-17T17:00:17.137307+00:00,14186185,14186185,001-005 / CY1 / CY-2102 DU MGF Test Packages - GFTX_CC_MECHANICAL_PIPING_TP3565_MPCA,001-005 / CY1 / CY-2102 DU MGF Test Packages - GFTX_CX_MECHANICAL_PIPING_TP3565_MPCA,,
2025-03-17T12:11:13.962000,update,266885,27491,27491,506-01 / CY1 / Sanitary Sewer,506-01 / CY1 / Sanitary Sewer,Sanitary Sewer for all CY1 projects,Sanitary Sewer for all CY1 projects,,,,,,,,,2025-03-17T11:00:16.690000,2025-03-17T17:00:17.137307+00:00,11939963,11939963,506-01 / CY1 / Sanitary Sewer - GFTX_CFX_FACILITIES_OPERATIONS_COMPLETION,506-01 / CY1 / Sanitary Sewer - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_MECH,,
